index,target
3262,0.02930028
3263,0.03396275
3264,0.078892216
3265,0.28479186
3266,0.054282364
3267,0.030576563
3268,0.5622099
3269,0.39565203
3270,0.57033175
3271,0.24760273
3272,0.052090514
3273,0.32550323
3274,0.055011433
3275,0.40664572
3276,0.0940589
3277,0.08874227
3278,0.03741834
3279,0.10350435
3280,0.079541266
3281,0.8897714
3282,0.24118069
3283,0.053548723
3284,0.08487613
3285,0.6445074
3286,0.030826291
3287,0.04987024
3288,0.16781843
3289,0.12830147
3290,0.7105218
3291,0.30926085
3292,0.31595144
3293,0.101101734
3294,0.080364265
3295,0.0749446
3296,0.12517938
3297,0.30368084
3298,0.6219845
3299,0.5410716
3300,0.23614301
3301,0.29063013
3302,0.14056365
3303,0.040597856
3304,0.108059034
3305,0.2660266
3306,0.12654644
3307,0.5335918
3308,0.7371106
3309,0.03331386
3310,0.72264403
3311,0.045797616
3312,0.40144688
3313,0.063576385
3314,0.15496156
3315,0.09958171
3316,0.04480974
3317,0.15012075
3318,0.4458906
3319,0.07821524
3320,0.046575822
3321,0.42364585
3322,0.5049658
3323,0.04673798
3324,0.044260632
3325,0.24716465
3326,0.05289793
3327,0.44682658
3328,0.037206363
3329,0.4598731
3330,0.034720894
3331,0.1895709
3332,0.21279168
3333,0.12985905
3334,0.11809977
3335,0.10605174
3336,0.060341835
3337,0.808366
3338,0.031055978
3339,0.044053223
3340,0.78370625
3341,0.15024376
3342,0.3599481
3343,0.7911399
3344,0.031813983
3345,0.24017835
3346,0.55908054
3347,0.11652781
3348,0.28521088
3349,0.053252693
3350,0.74068385
3351,0.64447796
3352,0.039002255
3353,0.054859247
3354,0.52916783
3355,0.043081243
3356,0.07011138
3357,0.03536787
3358,0.514056
3359,0.031287078
3360,0.32986704
3361,0.032312147
3362,0.03686938
3363,0.059756357
3364,0.1338843
3365,0.48295873
3366,0.061193395
3367,0.06501405
3368,0.03091959
3369,0.03707008
3370,0.03530754
3371,0.24168292
3372,0.040377397
3373,0.031239249
3374,0.1462803
3375,0.11842305
3376,0.46267077
3377,0.13169895
3378,0.041060716
3379,0.68168193
3380,0.040267646
3381,0.2190796
3382,0.0635336
3383,0.84074694
3384,0.055072114
3385,0.039604172
3386,0.08529347
3387,0.7756189
3388,0.030321684
3389,0.16927642
3390,0.5105455
3391,0.10188574
3392,0.040350396
3393,0.2093545
3394,0.37115142
3395,0.40737724
3396,0.03202374
3397,0.663036
3398,0.07002001
3399,0.06675498
3400,0.03195647
3401,0.042426575
3402,0.069776535
3403,0.040930662
3404,0.028518047
3405,0.07747673
3406,0.049588382
3407,0.036659893
3408,0.037640397
3409,0.05548583
3410,0.075198434
3411,0.8716896
3412,0.064539194
3413,0.029343335
3414,0.09098693
3415,0.029148111
3416,0.65754503
3417,0.23220101
3418,0.20826107
3419,0.034916107
3420,0.035495777
3421,0.6131669
3422,0.8614638
3423,0.47050706
3424,0.3735381
3425,0.029564908
3426,0.047284015
3427,0.051258042
3428,0.03508205
3429,0.03433037
3430,0.035315234
3431,0.05346338
3432,0.11973897
3433,0.64914906
3434,0.031905137
3435,0.035447527
3436,0.20486648
3437,0.14405729
3438,0.054998014
3439,0.06515463
3440,0.1505826
3441,0.26604417
3442,0.74465233
3443,0.1443294
3444,0.04629748
3445,0.19169779
3446,0.42208204
3447,0.39365062
3448,0.062275615
3449,0.11005846
3450,0.048354324
3451,0.028329363
3452,0.0768665
3453,0.18391296
3454,0.34428334
3455,0.7063245
3456,0.17844877
3457,0.028546877
3458,0.33860466
3459,0.10673577
3460,0.2457514
3461,0.7099734
3462,0.041341364
3463,0.44696325
3464,0.17491637
3465,0.064688765
3466,0.029974679
3467,0.08297156
3468,0.22683719
3469,0.043283965
3470,0.044010542
3471,0.042181727
3472,0.0447961
3473,0.3468263
3474,0.059524447
3475,0.13132745
3476,0.058859862
3477,0.028931761
3478,0.030595249
3479,0.56944937
3480,0.09197747
3481,0.16374056
3482,0.7004635
3483,0.5645184
3484,0.21981066
3485,0.5981968
3486,0.24057338
3487,0.12858571
3488,0.30827692
3489,0.658529
3490,0.72762626
3491,0.042252816
3492,0.20507345
3493,0.034486536
3494,0.030285072
3495,0.3845312
3496,0.028173165
3497,0.32548028
3498,0.30160156
3499,0.06763267
3500,0.035609983
3501,0.053650737
3502,0.6762099
3503,0.47592464
3504,0.18714908
3505,0.055897895
3506,0.21515262
3507,0.30886117
3508,0.047494166
3509,0.03333285
3510,0.028959394
3511,0.03964875
3512,0.14885378
3513,0.04162302
3514,0.41904986
3515,0.14376065
3516,0.16653757
3517,0.101546526
3518,0.3819302
3519,0.41213772
3520,0.053252693
3521,0.3175539
3522,0.032617874
3523,0.031089347
3524,0.03701419
3525,0.86383593
3526,0.04940756
3527,0.4294361
3528,0.34952253
3529,0.52161175
3530,0.11466084
3531,0.0824606
3532,0.6396348
3533,0.031063264
3534,0.18584025
3535,0.054645274
3536,0.46704373
3537,0.45935366
3538,0.03304656
3539,0.29493943
3540,0.40357995
3541,0.08301464
3542,0.047037996
3543,0.07860753
3544,0.03915466
3545,0.30896935
3546,0.0543937
3547,0.14488347
3548,0.48283103
3549,0.052557625
3550,0.3059596
3551,0.34563795
3552,0.028173165
3553,0.43931374
3554,0.116784416
3555,0.86293274
3556,0.061709315
3557,0.03588024
3558,0.13554646
3559,0.039885525
3560,0.18713796
3561,0.061720166
3562,0.030014198
3563,0.4781417
3564,0.083503775
3565,0.02930028
3566,0.19323705
3567,0.15163665
3568,0.046312556
3569,0.7066602
3570,0.10194336
3571,0.038322836
3572,0.44234684
3573,0.054678846
3574,0.31138864
3575,0.043351766
3576,0.3085187
3577,0.028747406
3578,0.62978363
3579,0.37859663
3580,0.15767469
3581,0.07032609
3582,0.042431187
3583,0.05732155
3584,0.20792381
3585,0.25523362
3586,0.074194185
3587,0.029343335
3588,0.41654384
3589,0.20925784
3590,0.27913755
3591,0.136906
3592,0.16699618
3593,0.044824645
3594,0.6392636
3595,0.8805323
3596,0.04058377
3597,0.05355856
3598,0.031372197
3599,0.28744423
3600,0.10195427
3601,0.03195647
3602,0.88141286
3603,0.06657095
3604,0.46509248
3605,0.02930028
3606,0.05643247
3607,0.032621894
3608,0.04394626
3609,0.14172725
3610,0.036554854
3611,0.43256408
3612,0.6369644
3613,0.050723303
3614,0.08237946
3615,0.030778117
3616,0.24429055
3617,0.20902824
3618,0.029513013
3619,0.2885485
3620,0.042761285
3621,0.34721884
3622,0.6513592
3623,0.11196033
3624,0.2714674
3625,0.04447894
3626,0.05007833
3627,0.048105482
3628,0.11644769
3629,0.028173165
3630,0.043997515
3631,0.074821785
3632,0.2952374
3633,0.030093655
3634,0.03880022
3635,0.04869444
3636,0.66115445
3637,0.64397323
3638,0.30979896
3639,0.2093545
3640,0.68408936
3641,0.059487425
3642,0.33860466
3643,0.045873713
3644,0.037507653
3645,0.4147998
3646,0.36248332
3647,0.8231015
3648,0.16968086
3649,0.729204
3650,0.029982885
3651,0.4149561
3652,0.05523614
3653,0.7087455
3654,0.10039133
3655,0.19027844
3656,0.38806254
3657,0.13312903
3658,0.06748507
3659,0.87849265
3660,0.0973896
3661,0.048819657
3662,0.32434618
3663,0.12743625
3664,0.0769724
3665,0.8381231
3666,0.07249505
3667,0.08790616
3668,0.09990108
3669,0.038075082
3670,0.033372533
3671,0.070682466
3672,0.03429089
3673,0.33860466
3674,0.087090574
3675,0.5413351
3676,0.32149005
3677,0.38267332
3678,0.30978572
3679,0.6926239
3680,0.10244226
3681,0.45683092
3682,0.037304524
3683,0.042433366
3684,0.7029145
3685,0.03458297
3686,0.26796827
3687,0.37535837
3688,0.1465699
3689,0.14706163
3690,0.28727487
3691,0.2540301
3692,0.15106513
3693,0.4433786
3694,0.07430659
3695,0.6816901
3696,0.5648075
3697,0.030781053
3698,0.5725931
3699,0.13588819
3700,0.587076
3701,0.04834049
3702,0.51640147
3703,0.0697679
3704,0.63624597
3705,0.07808412
3706,0.12780076
3707,0.7393632
3708,0.2948736
3709,0.19752978
3710,0.31780872
3711,0.14366178
3712,0.90592897
3713,0.05446902
3714,0.043997515
3715,0.4872977
3716,0.092822224
3717,0.03347766
3718,0.41538736
3719,0.50467247
3720,0.033077154
3721,0.033951394
3722,0.2960391
3723,0.687636
3724,0.05703596
3725,0.54416627
3726,0.3897429
3727,0.15095031
3728,0.68423027
3729,0.41028187
3730,0.48751107
3731,0.06703119
3732,0.064464055
3733,0.031352237
3734,0.6981841
3735,0.40143654
3736,0.79911774
3737,0.16878697
3738,0.10841778
3739,0.052191615
3740,0.097343415
3741,0.08377753
3742,0.093179315
3743,0.06099273
3744,0.11304144
3745,0.10306311
3746,0.6619652
3747,0.058840416
3748,0.39277458
3749,0.45364502
3750,0.15075487
3751,0.050214976
3752,0.19938257
3753,0.8273327
3754,0.030576563
3755,0.04953702
3756,0.31710958
3757,0.029608343
3758,0.20905824
3759,0.03640264
3760,0.40998444
3761,0.042046875
3762,0.08703573
3763,0.3798951
3764,0.35477757
3765,0.15166216
3766,0.035261996
3767,0.90988094
3768,0.91512144
3769,0.2714674
3770,0.6536292
3771,0.029338673
3772,0.21407479
3773,0.46910653
3774,0.8224635
3775,0.06478469
3776,0.13446397
3777,0.07877316
3778,0.0297002
3779,0.034565564
3780,0.48751107
3781,0.21432543
3782,0.12702549
3783,0.09150117
3784,0.030014198
3785,0.10343371
3786,0.5060847
3787,0.06700057
3788,0.05413151
3789,0.29861182
3790,0.6267845
3791,0.5610381
3792,0.033106998
3793,0.19284554
3794,0.24183118
3795,0.09652376
3796,0.115838155
3797,0.64855224
3798,0.09303239
3799,0.47931683
3800,0.114869095
3801,0.028131774
3802,0.02930028
3803,0.21272433
3804,0.17139548
3805,0.5012084
3806,0.042520117
3807,0.028747406
3808,0.04570404
3809,0.04245168
3810,0.030014198
3811,0.5654908
3812,0.07221821
3813,0.034737702
3814,0.07440973
3815,0.35475838
3816,0.04535547
3817,0.030718032
3818,0.083239965
3819,0.39565203
3820,0.34146726
3821,0.25589707
3822,0.078864865
3823,0.66016775
3824,0.04355286
3825,0.04770612
3826,0.050064728
3827,0.57691586
3828,0.031124627
3829,0.74836075
3830,0.0881693
3831,0.30247313
3832,0.030093655
3833,0.5622099
3834,0.061402563
3835,0.33847886
3836,0.20233697
3837,0.1551413
3838,0.0448322
3839,0.04598928
3840,0.045485087
3841,0.70410043
3842,0.0410678
3843,0.138058
3844,0.3819302
3845,0.043593273
3846,0.036700226
3847,0.6625056
3848,0.21378571
3849,0.028173165
3850,0.14305435
3851,0.31622007
3852,0.1345694
3853,0.23181257
3854,0.04481219
3855,0.70422214
3856,0.91249615
3857,0.6623359
3858,0.038775835
3859,0.8795159
3860,0.13267033
3861,0.07771414
3862,0.7186887
3863,0.26796827
3864,0.05548584
3865,0.08465251
3866,0.12787676
3867,0.04711829
3868,0.38374072
3869,0.88507396
3870,0.04494428
3871,0.124397516
3872,0.50103086
3873,0.041560978
3874,0.0384996
3875,0.19342509
3876,0.03707179
3877,0.031723488
3878,0.03940589
3879,0.505694
3880,0.2527425
3881,0.039139416
3882,0.48834428
3883,0.06405999
3884,0.05618776
3885,0.042280275
3886,0.5481505
3887,0.11304144
3888,0.03967417
3889,0.035727844
3890,0.047658507
3891,0.0381632
3892,0.17534971
3893,0.2545468
3894,0.105250426
3895,0.62359077
3896,0.7049428
3897,0.051775143
3898,0.040072497
3899,0.5820468
3900,0.06825064
3901,0.25942013
3902,0.59433657
3903,0.030826291
3904,0.5557318
3905,0.9152144
3906,0.08702317
3907,0.18940252
3908,0.061613616
3909,0.04759587
3910,0.28762454
3911,0.032261807
3912,0.3933519
3913,0.05429905
3914,0.070091695
3915,0.082234114
3916,0.33589754
3917,0.37752932
3918,0.10448408
3919,0.08656505
3920,0.49123397
3921,0.57986903
3922,0.028131774
3923,0.040362637
3924,0.25133112
3925,0.24983968
3926,0.08158372
3927,0.4460215
3928,0.030093655
3929,0.07270811
3930,0.05098376
3931,0.058662802
3932,0.081360996
3933,0.051040698
3934,0.4215674
3935,0.2581755
3936,0.24985941
3937,0.37213725
3938,0.2407343
3939,0.029066108
3940,0.27285662
3941,0.039098118
3942,0.18455659
3943,0.80437624
3944,0.09892978
3945,0.34627578
3946,0.029893592
3947,0.2791172
3948,0.125728
3949,0.39565203
3950,0.23421864
3951,0.28053027
3952,0.38267332
3953,0.028775822
3954,0.27064264
3955,0.11881176
3956,0.58026683
3957,0.11383257
3958,0.7698146
3959,0.030722756
3960,0.2093545
3961,0.33334368
3962,0.7043526
3963,0.24757978
3964,0.64097816
3965,0.14448191
3966,0.048544753
3967,0.5403739
3968,0.1924291
3969,0.7600971
3970,0.035558943
3971,0.16100428
3972,0.03390005
3973,0.27039233
3974,0.43977723
3975,0.12753312
3976,0.03521888
3977,0.04756483
3978,0.05130757
3979,0.38451675
3980,0.07320377
3981,0.52154535
3982,0.2642607
3983,0.050321348
3984,0.05817717
3985,0.103905186
3986,0.43212378
3987,0.05034513
3988,0.053596627
3989,0.41095978
3990,0.17105964
3991,0.061303128
3992,0.031063264
3993,0.6536292
3994,0.17216985
3995,0.35229415
3996,0.7106194
3997,0.047762703
3998,0.4458906
3999,0.06158581
4000,0.71446645
4001,0.318639
4002,0.039887447
4003,0.14716955
4004,0.030014198
4005,0.029105334
4006,0.037562866
4007,0.050932813
4008,0.38248757
4009,0.42168707
4010,0.03015683
4011,0.07977531
4012,0.04084706
4013,0.05130757
4014,0.048869524
4015,0.06604292
4016,0.2982157
4017,0.053972255
4018,0.81961834
4019,0.05669889
4020,0.58342165
4021,0.28082547
4022,0.044616036
4023,0.057386816
4024,0.1471181
4025,0.12356527
4026,0.16011916
4027,0.030826291
4028,0.030576563
4029,0.22101404
4030,0.34899724
4031,0.03945451
4032,0.13989109
4033,0.029482948
4034,0.07669549
4035,0.34054762
4036,0.20478413
4037,0.61269104
4038,0.040267646
4039,0.041634236
4040,0.050531726
4041,0.0823458
4042,0.054753017
4043,0.050737966
4044,0.10321505
4045,0.05254663
4046,0.04062124
4047,0.35062662
4048,0.5727403
4049,0.10059636
4050,0.043069214
4051,0.029836996
4052,0.02930064
4053,0.7073312
4054,0.03568725
4055,0.87333757
4056,0.64742213
4057,0.041403916
4058,0.6014547
4059,0.048418753
4060,0.059396267
4061,0.40825397
4062,0.10360167
4063,0.49115357
4064,0.6832637
4065,0.050608765
4066,0.1933369
4067,0.05885697
4068,0.11864137
4069,0.22120608
4070,0.07244006
4071,0.033100512
4072,0.13019544
4073,0.1043367
4074,0.06827965
4075,0.033475637
4076,0.051746495
4077,0.029466702
4078,0.16463721
4079,0.1222369
4080,0.12950915
4081,0.1530647
4082,0.6734431
4083,0.07569226
4084,0.09069041
4085,0.5301827
4086,0.27219328
4087,0.13536711
4088,0.11522969
4089,0.06680427
4090,0.049017817
4091,0.21263175
4092,0.084937714
4093,0.37497452
4094,0.08310682
4095,0.1840208
4096,0.66992927
4097,0.3330444
4098,0.38207212
4099,0.2864234
4100,0.12064368
4101,0.03703567
4102,0.16878697
4103,0.14570883
4104,0.043863494
4105,0.51507384
4106,0.030597562
4107,0.06803621
4108,0.11865702
4109,0.03543034
4110,0.12467352
4111,0.06570747
4112,0.55165476
4113,0.28446132
4114,0.46059644
4115,0.63897157
4116,0.084907174
4117,0.110302225
4118,0.037855953
4119,0.10927119
4120,0.3037722
4121,0.047880594
4122,0.658529
4123,0.68864876
4124,0.055248745
4125,0.04869444
4126,0.12946308
4127,0.038117632
4128,0.21064201
4129,0.34796333
4130,0.15848088
4131,0.081119604
4132,0.42796353
4133,0.054689705
4134,0.032552287
4135,0.65465665
4136,0.27751264
4137,0.033472836
4138,0.6937707
4139,0.50906414
4140,0.23517343
4141,0.057112202
4142,0.029466702
4143,0.39631188
4144,0.097147115
4145,0.2840543
4146,0.06833766
4147,0.032204073
4148,0.046811383
4149,0.03442018
4150,0.6453789
4151,0.030826291
4152,0.532566
4153,0.02930028
4154,0.6968898
4155,0.02867263
4156,0.03525215
4157,0.22270988
4158,0.064674646
4159,0.48648113
4160,0.030576563
4161,0.028934564
4162,0.8977814
4163,0.3825125
4164,0.31797487
4165,0.20953444
4166,0.26796827
4167,0.14722605
4168,0.30964792
4169,0.40375575
4170,0.053298283
4171,0.34164712
4172,0.05669844
4173,0.06561804
4174,0.12836865
4175,0.8535695
4176,0.042110275
4177,0.2735961
4178,0.028705196
4179,0.03018471
4180,0.03302433
4181,0.08751916
4182,0.051247362
4183,0.70864874
4184,0.11561727
4185,0.13787307
4186,0.028173165
4187,0.6591956
4188,0.26175925
4189,0.19703133
4190,0.213672
4191,0.34052673
4192,0.048765007
4193,0.48252577
4194,0.085482456
4195,0.07509211
4196,0.05733351
4197,0.17491637
4198,0.27798524
4199,0.14653881
4200,0.47344124
4201,0.23332202
4202,0.04564413
4203,0.06384742
4204,0.0698853
4205,0.07834332
4206,0.03202374
4207,0.2647967
4208,0.23596492
4209,0.21871792
4210,0.19871596
4211,0.60636765
4212,0.19957098
4213,0.0306458
4214,0.07549893
4215,0.3845312
4216,0.39565203
4217,0.068228655
4218,0.08273718
4219,0.09837173
4220,0.13221593
4221,0.099989615
4222,0.13296287
4223,0.028747406
4224,0.21432543
4225,0.028747406
4226,0.7049428
4227,0.47784853
4228,0.21633054
4229,0.048690494
4230,0.043615345
4231,0.04830168
4232,0.5583648
4233,0.11827413
4234,0.02930028
4235,0.13625027
4236,0.06304915
4237,0.29388192
4238,0.257579
4239,0.106966294
4240,0.17312603
4241,0.17018825
4242,0.13221593
4243,0.40000576
4244,0.03985302
4245,0.09072402
4246,0.081360005
4247,0.028131774
4248,0.12529114
4249,0.1636112
4250,0.058589976
4251,0.3621425
4252,0.031813983
4253,0.040286873
4254,0.8253742
4255,0.09002743
4256,0.422925
4257,0.16693282
4258,0.4510116
4259,0.10497647
4260,0.07024525
4261,0.06160066
4262,0.06415941
4263,0.12205097
4264,0.67049366
4265,0.05430206
4266,0.85453415
4267,0.097185515
4268,0.3379891
4269,0.5394813
4270,0.038274862
4271,0.053595413
4272,0.046360843
4273,0.061167095
4274,0.040939644
4275,0.4848171
4276,0.3638712
4277,0.9140467
4278,0.16436729
4279,0.14277114
4280,0.03238316
4281,0.047834657
4282,0.3019343
4283,0.028173165
4284,0.44370046
4285,0.14850627
4286,0.030014198
4287,0.47837654
4288,0.0435239
4289,0.24774417
4290,0.035571206
4291,0.62005895
4292,0.095062405
4293,0.22987904
4294,0.4935726
4295,0.19703133
4296,0.12467917
4297,0.04649832
4298,0.87948924
4299,0.045435097
4300,0.030781053
4301,0.05694036
4302,0.050048452
4303,0.032290135
4304,0.06602875
4305,0.5875083
4306,0.11754153
4307,0.11203085
4308,0.16759084
4309,0.68534553
4310,0.029564908
4311,0.09478496
4312,0.7117189
4313,0.044551365
4314,0.5539873
4315,0.18792365
4316,0.031104257
4317,0.04511755
4318,0.2508071
4319,0.050606553
4320,0.044712726
4321,0.06907126
4322,0.29051125
4323,0.8488456
4324,0.8453377
4325,0.3512987
4326,0.03015223
4327,0.46957386
4328,0.32733542
4329,0.103405505
4330,0.10250878
4331,0.28593558
4332,0.61689013
4333,0.062576935
4334,0.04426518
4335,0.089156814
4336,0.22798763
4337,0.0594083
4338,0.09067618
4339,0.41410914
4340,0.04243726
4341,0.41904986
4342,0.15897854
4343,0.15472998
4344,0.07359569
4345,0.3066101
4346,0.17008455
4347,0.06501405
4348,0.036029723
4349,0.9040473
4350,0.39440367
4351,0.03404752
4352,0.0719046
4353,0.90016955
4354,0.12771112
4355,0.19310395
4356,0.04308919
4357,0.031682093
4358,0.16808732
4359,0.030759273
4360,0.515276
4361,0.088208646
4362,0.14417318
4363,0.11680591
4364,0.44785687
4365,0.52843124
4366,0.23708817
4367,0.5336494
4368,0.062202934
4369,0.08285859
4370,0.3963488
4371,0.056446347
4372,0.0437874
4373,0.075831294
4374,0.03252992
4375,0.41550413
4376,0.5049658
4377,0.033130977
4378,0.11597125
4379,0.88708806
4380,0.030576563
4381,0.50872695
4382,0.040247817
4383,0.04187294
4384,0.03244457
4385,0.6045883
4386,0.15402499
4387,0.086670145
4388,0.29486167
4389,0.31942198
4390,0.11941191
4391,0.040756404
4392,0.11065553
4393,0.37124568
4394,0.10046435
4395,0.028427914
4396,0.045617823
4397,0.042559825
4398,0.109188005
4399,0.33531561
4400,0.04869444
4401,0.1791639
4402,0.07533465
4403,0.035713226
4404,0.03005827
4405,0.03521888
4406,0.050599076
4407,0.084427714
4408,0.37413573
4409,0.09118843
4410,0.058073074
4411,0.055834312
4412,0.07302491
4413,0.04976047
4414,0.65214115
4415,0.7049428
4416,0.10064734
4417,0.2964733
4418,0.80897623
4419,0.4460215
4420,0.04149253
4421,0.55607367
4422,0.8885136
4423,0.7646397
4424,0.6864449
4425,0.08409976
4426,0.4987715
4427,0.20694119
4428,0.13706017
4429,0.33249924
4430,0.45100847
4431,0.09451044
4432,0.028705196
4433,0.040793177
4434,0.029669425
4435,0.11380439
4436,0.06341112
4437,0.064759344
4438,0.30677596
4439,0.034654617
4440,0.028894452
4441,0.22081381
4442,0.50482166
4443,0.22165483
4444,0.029360088
4445,0.08466568
4446,0.39761674
4447,0.08564863
4448,0.030064484
4449,0.47923324
4450,0.13533075
4451,0.5892799
4452,0.14638133
4453,0.10275546
4454,0.23029996
4455,0.08372264
4456,0.18161093
4457,0.45675159
4458,0.02978271
4459,0.056341935
4460,0.07659644
4461,0.12959842
4462,0.029732097
4463,0.052242883
4464,0.48648113
4465,0.06640867
4466,0.5503054
4467,0.052010454
4468,0.2786225
4469,0.52154535
4470,0.03622063
4471,0.09598888
4472,0.029421503
4473,0.095817775
4474,0.7215914
4475,0.43513304
4476,0.31168208
4477,0.57330084
4478,0.112433866
4479,0.077914834
4480,0.50955266
4481,0.6324219
4482,0.3540611
4483,0.1387748
4484,0.27284068
4485,0.5872143
4486,0.6556682
4487,0.78150463
4488,0.42159265
4489,0.53325963
4490,0.32675424
4491,0.087620564
4492,0.09346477
4493,0.8119034
4494,0.06756363
4495,0.02930028
4496,0.3741823
4497,0.028747406
4498,0.71666205
4499,0.16524035
4500,0.061573703
4501,0.33860466
4502,0.33011422
4503,0.03547173
4504,0.18945411
4505,0.03356547
4506,0.25607538
4507,0.059318025
4508,0.052965503
4509,0.5622099
4510,0.48910245
4511,0.20915404
4512,0.59628385
4513,0.23185734
4514,0.06292614
4515,0.07494821
4516,0.18940087
4517,0.031230332
4518,0.028173165
4519,0.514056
4520,0.48751107
4521,0.48614055
4522,0.31622007
4523,0.100397296
4524,0.06825064
4525,0.029792046
4526,0.6382901
4527,0.334402
4528,0.21504629
4529,0.031738307
4530,0.065343216
4531,0.28501362
4532,0.035376202
4533,0.18965611
4534,0.059997965
4535,0.6219845
4536,0.02867263
4537,0.029887212
4538,0.1325927
4539,0.071207255
4540,0.14978553
4541,0.03158311
4542,0.6748309
4543,0.031072123
4544,0.6152929
4545,0.7158696
4546,0.40312713
4547,0.3989165
4548,0.07047296
4549,0.05961212
4550,0.052647773
4551,0.8762678
4552,0.7159267
4553,0.029343335
4554,0.029840896
4555,0.033372533
4556,0.8158496
4557,0.09098693
4558,0.056600653
4559,0.3886661
4560,0.37371376
4561,0.31246796
4562,0.04300592
4563,0.09487302
4564,0.600808
4565,0.26504457
4566,0.25592902
4567,0.15566249
4568,0.052632466
4569,0.7145712
4570,0.1533421
4571,0.62832594
4572,0.38806254
4573,0.3457712
4574,0.033485606
4575,0.03523293
4576,0.72840476
4577,0.0306458
4578,0.03608875
4579,0.6880621
4580,0.13149002
4581,0.036377925
4582,0.1679326
4583,0.13310231
4584,0.08088102
4585,0.18122835
4586,0.048870843
4587,0.045045786
4588,0.5094998
4589,0.040515095
4590,0.029368253
4591,0.110735096
4592,0.06175474
4593,0.18865755
4594,0.039637607
4595,0.04759361
4596,0.041925944
4597,0.050044563
4598,0.36351606
4599,0.5123066
4600,0.4977111
4601,0.028131774
4602,0.054808848
4603,0.031072123
4604,0.2800484
4605,0.12895857
4606,0.03603753
4607,0.4524982
4608,0.20966081
4609,0.102003135
4610,0.031529877
4611,0.034074537
4612,0.8760813
4613,0.19759494
4614,0.11808009
4615,0.53378004
4616,0.7008209
4617,0.057386816
4618,0.76018983
4619,0.45236093
4620,0.02930028
4621,0.057445943
4622,0.040469937
4623,0.9154993
4624,0.10675191
4625,0.7531715
4626,0.37161517
4627,0.14307398
4628,0.039654925
4629,0.90555394
4630,0.18815424
4631,0.047785144
4632,0.35285088
4633,0.085118204
4634,0.099496424
4635,0.18208471
4636,0.03969963
4637,0.3224936
4638,0.05848154
4639,0.7217673
4640,0.17299551
4641,0.34058115
4642,0.36719742
4643,0.032366104
4644,0.08297156
4645,0.100486875
4646,0.14919257
4647,0.26340798
4648,0.09524622
4649,0.12993428
4650,0.12892888
4651,0.0380817
4652,0.12439728
4653,0.20459345
4654,0.05723864
4655,0.14395118
4656,0.85453415
4657,0.4845271
4658,0.030576563
4659,0.031352237
4660,0.063746475
4661,0.057115074
4662,0.033906553
4663,0.057356127
4664,0.050793596
4665,0.53021723
4666,0.03756322
4667,0.7049428
4668,0.74836075
4669,0.03385251
4670,0.5373235
4671,0.46910653
4672,0.0647056
4673,0.79599804
4674,0.030093655
4675,0.13946664
4676,0.06898569
4677,0.3240206
4678,0.031055978
4679,0.03540465
4680,0.8300359
4681,0.48252577
4682,0.69954556
4683,0.3676467
4684,0.04312164
4685,0.058189362
4686,0.16693282
4687,0.041205775
4688,0.21457876
4689,0.105680406
4690,0.14397532
4691,0.14830604
4692,0.5172589
4693,0.63509345
4694,0.43887267
4695,0.029624507
4696,0.08684002
4697,0.029343335
4698,0.08997404
4699,0.69726586
4700,0.6591956
4701,0.060980666
4702,0.1361504
4703,0.64397323
4704,0.7716217
4705,0.52761835
4706,0.09233042
4707,0.39768144
4708,0.045628056
4709,0.25591207
4710,0.089093916
4711,0.071127445
4712,0.07571468
4713,0.09657248
4714,0.029343335
4715,0.04926111
4716,0.030576563
4717,0.16887277
4718,0.028427914
4719,0.34110942
4720,0.03785064
4721,0.15155743
4722,0.35142925
4723,0.108117096
4724,0.115829416
4725,0.0407982
4726,0.5624694
4727,0.05947304
4728,0.14778553
4729,0.042507917
4730,0.036711708
4731,0.5768327
4732,0.42461115
4733,0.41030675
4734,0.1800888
4735,0.6019251
4736,0.61225355
4737,0.56421715
4738,0.07974679
4739,0.53736126
4740,0.6805486
4741,0.057574183
4742,0.059393886
4743,0.80897623
4744,0.08931796
4745,0.62978363
4746,0.2060749
4747,0.8466479
4748,0.46275762
4749,0.42889193
4750,0.1523412
4751,0.28070736
4752,0.04496345
4753,0.36505508
4754,0.32434618
4755,0.040765174
4756,0.4330373
4757,0.030014198
4758,0.02930028
4759,0.514056
4760,0.030014198
4761,0.04580021
4762,0.8100573
4763,0.113365486
4764,0.4015873
4765,0.41047865
4766,0.21667184
4767,0.040922705
4768,0.47307044
4769,0.04731162
4770,0.11883661
4771,0.10012645
4772,0.25342274
4773,0.050220445
4774,0.49840033
4775,0.3002774
4776,0.03548031
4777,0.32455608
4778,0.043069214
4779,0.07410402
4780,0.050793596
4781,0.24205613
4782,0.4149561
4783,0.056665897
4784,0.78956187
4785,0.11608903
4786,0.44446084
4787,0.72264403
4788,0.4609328
4789,0.031055978
4790,0.25227633
4791,0.04015133
4792,0.059537858
4793,0.08891195
4794,0.08125779
4795,0.08556728
4796,0.7099734
4797,0.13184237
4798,0.52154535
4799,0.030826291
4800,0.039975863
4801,0.13914268
4802,0.8735889
4803,0.07732604
4804,0.87115324
4805,0.055150963
4806,0.120782256
4807,0.042571805
4808,0.85913175
4809,0.063882686
4810,0.515276
4811,0.40357995
4812,0.4089996
4813,0.03276748
4814,0.41590104
4815,0.18853445
4816,0.1435703
4817,0.23477246
4818,0.22115535
