index,target
3259,0.9987657
3260,0.99962795
3261,0.9995364
3262,0.0022267469
3263,0.9876315
3264,0.00015606434
3265,0.9857062
3266,0.9997223
3267,0.98654884
3268,0.004977322
3269,0.99959546
3270,0.99391454
3271,0.0029060177
3272,0.99954635
3273,0.000769945
3274,0.54557425
3275,0.9945998
3276,0.98343086
3277,6.41867e-05
3278,0.9980703
3279,0.93848515
3280,0.0008748998
3281,0.7831108
3282,0.99455935
3283,0.00038690437
3284,0.9981755
3285,0.00013408807
3286,0.0024680616
3287,0.9955852
3288,0.0017487812
3289,0.9927816
3290,0.41424856
3291,0.00015503899
3292,0.99016154
3293,0.99900156
3294,0.99674535
3295,0.9973117
3296,0.95321786
3297,0.9982309
3298,0.18453905
3299,0.9954997
3300,0.6366463
3301,0.99872607
3302,0.9955159
3303,1.7484224e-05
3304,0.9991923
3305,0.9900879
3306,0.99941957
3307,0.0022516993
3308,0.00014029926
3309,0.9962733
3310,0.9997118
3311,0.9965153
3312,0.9984635
3313,0.0008466169
3314,0.00010138697
3315,0.9994523
3316,0.89126873
3317,0.99833494
3318,0.9916733
3319,0.0016657384
3320,0.00018869722
3321,0.96018386
3322,0.00018306401
3323,0.9928363
3324,6.5055276e-05
3325,0.9996674
3326,0.00027373186
3327,0.9971818
3328,0.9914915
3329,0.99132055
3330,0.00041651828
3331,0.9893232
3332,0.0045309067
3333,0.9677969
3334,0.99909496
3335,2.857067e-05
3336,0.99891615
3337,0.9992895
3338,0.0075711696
3339,0.00049924274
3340,0.99537295
3341,0.00016075523
3342,0.0015185333
3343,0.9941975
3344,0.99533856
3345,0.99846005
3346,0.00074489234
3347,0.00018027313
3348,0.045213748
3349,0.0021021222
3350,0.99875915
3351,0.99716693
3352,0.0009926013
3353,0.9992144
3354,0.011821785
3355,0.00014814851
3356,7.67364e-05
3357,0.9965288
3358,0.9959871
3359,0.99926203
3360,0.99899286
3361,0.9303195
3362,0.99793893
3363,0.99077225
3364,0.9987186
3365,0.00019066368
3366,0.9992416
3367,0.99785846
3368,0.9995788
3369,0.98246205
3370,0.008264037
3371,0.90711856
3372,0.9532339
3373,0.99133927
3374,0.00011305205
3375,0.9962829
3376,0.0070215263
3377,0.00013219858
3378,0.99913055
3379,0.012703376
3380,0.9831002
3381,0.9991794
3382,0.00037503365
3383,0.9989095
3384,0.9531754
3385,0.9995908
3386,0.0128086135
3387,0.0009175434
3388,0.9854166
3389,0.9998419
3390,0.99869007
3391,5.1647483e-05
3392,0.9967248
3393,0.9989021
3394,0.9995951
3395,0.9644506
3396,0.8530362
3397,0.9962081
3398,0.998271
3399,0.99833614
3400,0.9975783
3401,0.0001033484
3402,0.99933225
3403,0.9677231
3404,0.9981857
3405,0.99724835
3406,0.06263963
3407,0.017990716
3408,0.9309316
3409,0.9991291
3410,0.00026533246
3411,0.99957997
3412,0.011384791
3413,0.0005847859
3414,0.99674976
3415,0.9985568
3416,0.61939377
3417,0.99507844
3418,0.99869823
3419,0.99656904
3420,0.9910925
3421,0.9999243
3422,0.99870276
3423,0.00018634334
3424,0.9600283
3425,0.00016420613
3426,0.008764403
3427,0.43791798
3428,0.9977094
3429,0.9987565
3430,0.9008618
3431,6.354209e-06
3432,9.1780705e-05
3433,0.999496
3434,0.9951427
3435,0.00031501948
3436,0.9988834
3437,0.9755874
3438,1.8310106e-05
3439,0.99916947
3440,0.99962866
3441,0.9899322
3442,0.0017847922
3443,0.9996197
3444,0.99763405
3445,0.9983773
3446,0.0004132046
3447,0.0005524839
3448,0.0047981376
3449,0.9825958
3450,0.0010390249
3451,0.93252575
3452,0.99451005
3453,0.99838257
3454,0.99654764
3455,7.995324e-05
3456,0.00016485828
3457,0.98304754
3458,0.98748
3459,0.77699155
3460,0.99892455
3461,9.591445e-05
3462,0.99030787
3463,0.00022365933
3464,0.9982894
3465,0.00013664737
3466,0.9976949
3467,0.98465836
3468,0.00074548565
3469,0.999231
3470,0.9993641
3471,0.0057641394
3472,0.9147662
3473,0.998044
3474,8.654693e-05
3475,0.9897205
3476,0.0001312589
3477,0.003673898
3478,0.99268156
3479,0.8932287
3480,0.00010518204
3481,0.98723316
3482,0.9935102
3483,0.99871457
3484,8.515968e-05
3485,2.093301e-05
3486,0.98993343
3487,0.99883074
3488,0.0034726057
3489,0.99760866
3490,0.9939997
3491,1.71724e-05
3492,0.9966186
3493,7.793031e-05
3494,0.99255884
3495,0.9995067
3496,0.9512312
3497,0.9985424
3498,0.99950933
3499,0.022249855
3500,0.00023147554
3501,0.9967348
3502,0.9982053
3503,0.5397082
3504,0.00019642561
3505,0.9942954
3506,0.00041792306
3507,0.00011504872
3508,7.982564e-05
3509,0.0025732326
3510,0.2521698
3511,0.9991609
3512,0.98942405
3513,0.003669945
3514,0.99484825
3515,0.99699235
3516,0.0018801839
3517,0.99760604
3518,0.97476834
3519,0.9743075
3520,0.992057
3521,0.0035485108
3522,0.98992026
3523,0.004155372
3524,0.0021782399
3525,0.9963142
3526,4.9387403e-05
3527,0.98645675
3528,1.6473085e-05
3529,0.0039540306
3530,0.9898179
3531,5.5635006e-05
3532,0.99816436
3533,0.0002000398
3534,0.0010899792
3535,0.00012051143
3536,0.0428507
3537,0.9971418
3538,0.010394145
3539,0.9994165
3540,0.93336326
3541,0.9942708
3542,0.0005860382
3543,0.9974312
3544,0.08773343
3545,0.85859805
3546,0.00019209155
3547,0.9966642
3548,0.00021964217
3549,0.9987099
3550,0.999549
3551,0.0004510296
3552,0.9880741
3553,0.9976261
3554,0.002799361
3555,9.056709e-05
3556,0.001199581
3557,0.00018621191
3558,0.9994293
3559,0.056883533
3560,0.9975756
3561,0.99964285
3562,0.9991818
3563,0.9993286
3564,0.99760604
3565,7.8514444e-05
3566,0.99270695
3567,0.0002471902
3568,0.0016547408
3569,0.00012775321
3570,0.9981528
3571,0.99365884
3572,0.006299865
3573,0.00699754
3574,0.9991265
3575,0.9990883
3576,0.9970385
3577,0.9989365
3578,0.00637715
3579,0.994265
3580,0.0005475842
3581,0.99899846
3582,0.002359105
3583,0.9975395
3584,0.9796036
3585,0.00030962596
3586,0.98104054
3587,0.9993383
3588,0.9991604
3589,0.9842523
3590,0.0011267752
3591,0.0002561302
3592,0.0045104176
3593,0.9915531
3594,0.99990475
3595,0.85835576
3596,0.00067989144
3597,0.00024048025
3598,0.0031896573
3599,0.9908632
3600,0.004843943
3601,0.99953234
3602,0.9852165
3603,0.005633627
3604,0.99921155
3605,0.99920005
3606,0.9491792
3607,0.0010677106
3608,0.9646308
3609,0.0008573535
3610,0.00011257925
3611,0.0005152492
3612,0.97695243
3613,0.0006189434
3614,0.99951637
3615,0.9971859
3616,0.0004967109
3617,6.223468e-05
3618,0.00041916652
3619,0.99621874
3620,0.9995321
3621,0.9888572
3622,0.98458266
3623,0.94393533
3624,0.0113309845
3625,0.00026995386
3626,0.9978516
3627,0.99950814
3628,0.9917625
3629,0.00043856513
3630,0.89021885
3631,0.9975623
3632,0.99908864
3633,0.99873453
3634,0.046274252
3635,0.0072081466
3636,5.7261484e-05
3637,0.9994462
3638,0.0024009862
3639,0.011878291
3640,0.9029245
3641,0.9341053
3642,0.99610966
3643,0.9976767
3644,0.99817455
3645,0.9988005
3646,0.98983604
3647,0.00024119762
3648,0.00097596494
3649,0.9957911
3650,0.0006363343
3651,0.9991351
3652,0.99821055
3653,0.9989371
3654,9.084466e-05
3655,0.9956203
3656,0.998492
3657,0.9877759
3658,0.9965372
3659,0.96018606
3660,0.029265318
3661,0.0013285183
3662,0.53152925
3663,0.978803
3664,0.9975612
3665,0.9973168
3666,0.00031190552
3667,0.9968869
3668,0.9962547
3669,0.83843535
3670,0.00018455707
3671,0.00032403893
3672,0.99439526
3673,0.9682417
3674,0.00026734438
3675,0.018059917
3676,0.99355465
3677,0.9962353
3678,0.00089891476
3679,0.99904853
3680,0.012419796
3681,7.784935e-05
3682,0.9731785
3683,0.9972173
3684,0.0010648018
3685,0.9991736
3686,0.0070874533
3687,0.0042921496
3688,0.0011373877
3689,0.0005865887
3690,0.00036348298
3691,0.0045363666
3692,0.0034393214
3693,0.9950128
3694,0.99743795
3695,0.96050996
3696,0.00015437824
3697,0.002055123
3698,0.9841345
3699,0.9992805
3700,0.9840899
3701,0.9979551
3702,0.99681973
3703,0.00075212406
3704,0.9850424
3705,0.00053338136
3706,0.9994286
3707,0.9991628
3708,0.0033607553
3709,2.4695242e-05
3710,0.0008222962
3711,0.9856813
3712,0.0002442321
3713,0.99837375
3714,0.00066742866
3715,0.00026109148
3716,0.001219072
3717,0.0029919385
3718,0.99275345
3719,9.3336384e-05
3720,0.9985599
3721,0.0009879143
3722,0.9662498
3723,0.9956393
3724,0.9420085
3725,0.99750346
3726,0.94326127
3727,0.00034358437
3728,0.99947566
3729,0.000116213196
3730,0.9983891
3731,0.9917216
3732,0.9862949
3733,0.9912014
3734,0.9998217
3735,0.99802434
3736,0.9995326
3737,0.021519016
3738,0.99785644
3739,0.015929539
3740,0.9971174
3741,0.9980634
3742,0.006698864
3743,0.0017793076
3744,0.9867844
3745,0.9961637
3746,0.99950063
3747,0.99293774
3748,0.62014925
3749,0.9972697
3750,0.00037201066
3751,0.111156516
3752,0.9989422
3753,6.6492066e-05
3754,0.014884344
3755,0.07948359
3756,0.99626404
3757,0.99590415
3758,0.9702805
3759,0.9957314
3760,0.00013184395
3761,0.0586064
3762,0.00064767967
3763,0.00014790079
3764,0.9982072
3765,0.99805343
3766,0.9902048
3767,0.003578617
3768,0.9993893
3769,0.00018103016
3770,0.0003620371
3771,0.00028949493
3772,0.00069524767
3773,0.9970989
3774,0.9990109
3775,0.9995902
3776,0.47994483
3777,0.00033792338
3778,0.00028158512
3779,0.99653697
3780,0.00012398441
3781,0.0018151505
3782,0.9942439
3783,6.272359e-05
3784,0.9769712
3785,0.00016567773
3786,0.9744966
3787,0.9964774
3788,0.9993523
3789,0.99972254
3790,0.9979882
3791,4.771963e-05
3792,0.9851555
3793,0.00034747942
3794,0.0018894577
3795,0.9991571
3796,0.99939334
3797,0.9981306
3798,0.9957508
3799,0.00020166376
3800,0.041486707
3801,0.99710804
3802,0.99954754
3803,0.9985771
3804,0.0004918592
3805,0.47977698
3806,9.4771814e-05
3807,0.04903649
3808,0.0031301111
3809,0.001043626
3810,0.0010773337
3811,0.99251735
3812,0.99091524
3813,0.99908245
3814,0.9942158
3815,0.9858586
3816,0.99132335
3817,0.00020611723
3818,0.9989353
3819,0.99601173
3820,0.0039480366
3821,8.876153e-06
3822,0.99932635
3823,0.9977876
3824,0.99893564
3825,3.6324964e-05
3826,0.9960978
3827,0.99191767
3828,0.99942833
3829,0.00040390601
3830,0.0003654266
3831,0.9995939
3832,0.9982456
3833,0.9989385
3834,0.99611485
3835,0.9978309
3836,0.0036850981
3837,8.034318e-05
3838,0.9338411
3839,0.13094808
3840,0.9984864
3841,0.99618655
3842,0.99894255
3843,0.9325206
3844,0.9984334
3845,0.9930126
3846,0.09853736
3847,0.9988275
3848,0.9833967
3849,0.9986179
3850,0.98148054
3851,0.99183863
3852,0.99892825
3853,0.0003017014
3854,0.9811916
3855,0.9976573
3856,0.9987589
3857,0.008046056
3858,0.020509806
3859,0.99933547
3860,0.998914
3861,0.9980292
3862,0.010147252
3863,0.0073085357
3864,0.00015338825
3865,0.9516469
3866,0.99783045
3867,0.99957985
3868,0.0051085963
3869,0.99871373
3870,0.0001315324
3871,0.00045519025
3872,0.9984358
3873,0.9983876
3874,0.99793774
3875,0.00027560737
3876,0.9958009
3877,4.4374578e-05
3878,7.4859505e-05
3879,0.93094873
3880,0.99668497
3881,0.0029247093
3882,0.9995517
3883,9.6104886e-05
3884,0.99882334
3885,0.00011848355
3886,0.00018068819
3887,0.99911183
3888,0.9986386
3889,0.0012980612
3890,0.9676577
3891,0.00025991196
3892,0.0044826614
3893,0.99686927
3894,7.548783e-05
3895,3.4783734e-05
3896,0.99801093
3897,0.16797332
3898,0.9882532
3899,0.99034625
3900,0.98124725
3901,0.99132407
3902,0.9994235
3903,0.00042615933
3904,0.99064076
3905,0.0004997865
3906,0.015581694
3907,0.9964588
3908,0.0001157775
3909,0.9666536
3910,0.99968386
3911,0.9994236
3912,0.99829084
3913,0.9961737
3914,0.985385
3915,0.9984188
3916,0.98680544
3917,0.002691869
3918,0.9959818
3919,0.9556387
3920,0.99943274
3921,0.0005956049
3922,0.93781626
3923,0.9984114
3924,0.99607074
3925,0.0018377607
3926,0.99837995
3927,0.9985292
3928,0.99424523
3929,0.00091982447
3930,0.00032819854
3931,4.140294e-05
3932,0.96900314
3933,0.00024968325
3934,0.0021296972
3935,0.9989427
3936,0.99973184
3937,0.99447834
3938,0.9983627
3939,0.0012963408
3940,0.9964359
3941,0.99751484
3942,0.96073216
3943,8.0802805e-05
3944,0.7909359
3945,0.0003536105
3946,0.9964741
3947,0.0017391331
3948,0.0036330996
3949,0.00036584504
3950,0.9976712
3951,0.00064030447
3952,0.00012006936
3953,0.0038827795
3954,4.6811245e-05
3955,0.763152
3956,0.00046329177
3957,0.9967294
3958,2.6165351e-05
3959,0.9971679
3960,0.9736791
3961,0.99454015
3962,0.9855344
3963,0.006695822
3964,0.001754515
3965,0.21841834
3966,0.23902556
3967,0.99687874
3968,0.99806947
3969,0.98943114
3970,6.8659276e-05
3971,9.75349e-05
3972,0.0064563653
3973,0.00019665329
3974,0.0011949058
3975,0.99705625
3976,0.9954822
3977,0.01126251
3978,0.9879216
3979,0.9994307
3980,0.000115267794
3981,0.99868923
3982,0.00042625985
3983,0.98231375
3984,0.9420053
3985,3.9607152e-05
3986,9.95587e-05
3987,0.952759
3988,0.99834585
3989,0.0018800686
3990,0.99915314
3991,0.9978824
3992,0.9984855
3993,0.99185926
3994,0.9978255
3995,0.9943175
3996,0.00023787988
3997,0.002270039
3998,0.9947621
3999,0.0016035456
4000,0.99893385
4001,0.9965648
4002,0.0039202925
4003,0.0004821086
4004,0.00036771467
4005,0.99740773
4006,0.9972601
4007,0.20256944
4008,0.99887675
4009,0.006421272
4010,0.99346006
4011,0.97973347
4012,0.005917918
4013,0.9848481
4014,0.9992173
4015,1.8236393e-05
4016,0.000183594
4017,0.9956838
4018,0.99395627
4019,0.9976634
4020,0.02766675
4021,3.9620525e-05
4022,0.9904061
4023,0.9985806
4024,0.9980083
4025,0.00017124662
4026,0.9912471
4027,0.9934454
4028,0.0015650823
4029,0.9989184
4030,0.023320869
4031,0.93281245
4032,0.10570278
4033,0.9981645
4034,0.00014623316
4035,0.0013199559
4036,0.0036197123
4037,0.0019464635
4038,0.9961201
4039,0.22507833
4040,0.9913038
4041,0.039656367
4042,0.9980963
4043,0.99802905
4044,0.99912506
4045,0.004150317
4046,0.99088573
4047,0.00013266152
4048,0.01019936
4049,7.6656244e-05
4050,1.800521e-05
4051,0.0010997897
4052,0.997945
4053,0.99906427
4054,0.65064436
4055,0.00030421655
4056,0.9661641
4057,0.0034938331
4058,0.9706068
4059,7.737185e-05
4060,0.00017019747
4061,0.9985892
4062,0.99807006
4063,0.002075893
4064,0.00901126
4065,0.9989818
4066,0.9952042
4067,0.99945956
4068,0.99850875
4069,0.9945539
4070,0.9969875
4071,0.9930282
4072,0.9981818
4073,6.985938e-05
4074,0.00010897659
4075,7.61236e-05
4076,0.99889046
4077,0.00022364059
4078,0.00030396116
4079,5.1983538e-05
4080,0.99968505
4081,0.77217895
4082,0.043173295
4083,0.9964766
4084,0.99824405
4085,0.008106714
4086,0.0016596398
4087,0.9700705
4088,0.0045334366
4089,0.9904883
4090,0.9995153
4091,0.002145103
4092,0.99575907
4093,0.9989605
4094,0.0007293448
4095,0.075885765
4096,0.999587
4097,0.00030231065
4098,0.99964535
4099,0.9881094
4100,0.019943109
4101,0.00035687434
4102,0.0030628503
4103,0.99827814
4104,0.0042240275
4105,0.99913055
4106,0.0001586344
4107,0.9992016
4108,0.99960166
4109,0.09171651
4110,0.00011943094
4111,0.00049097807
4112,0.9991934
4113,0.99948174
4114,0.999613
4115,3.463716e-05
4116,0.99752563
4117,0.9999068
4118,0.9998685
4119,0.9993061
4120,0.9983309
4121,0.99709845
4122,0.0002772551
4123,0.0019313563
4124,0.9991954
4125,0.99863786
4126,0.0037912612
4127,0.98556745
4128,0.9971353
4129,0.00011429728
4130,0.98578995
4131,0.000120166034
4132,0.8920425
4133,0.9919389
4134,0.99965274
4135,0.99818903
4136,0.99576145
4137,0.00013446642
4138,0.0011889538
4139,0.9488457
4140,0.9732126
4141,0.99974936
4142,0.001451605
4143,0.00011941362
4144,0.99909127
4145,0.9996001
4146,0.99912983
4147,0.97817004
4148,0.9981188
4149,0.009439067
4150,0.9770683
4151,0.9546341
4152,0.99402845
4153,0.9929409
4154,0.9953566
4155,0.9986804
4156,0.985788
4157,0.33823445
4158,0.00034408818
4159,0.99780077
4160,0.9921949
4161,0.9993832
4162,0.002751789
4163,0.9976708
4164,0.99101174
4165,0.0006903684
4166,0.0058266763
4167,0.9972487
4168,0.9894461
4169,0.9979221
4170,0.99930894
4171,0.98828226
4172,0.98208594
4173,0.99870265
4174,0.9975419
4175,0.2105924
4176,0.998555
4177,0.001136799
4178,0.9982809
4179,0.2267971
4180,0.9849185
4181,2.58515e-05
4182,0.6525298
4183,0.003976619
4184,0.9776372
4185,0.99198115
4186,0.05274097
4187,2.3551855e-05
4188,0.04668877
4189,0.9979809
4190,0.9980636
4191,0.0021171637
4192,0.99940765
4193,0.9976864
4194,0.00021368025
4195,0.99920243
4196,0.00881275
4197,0.010707508
4198,0.982196
4199,0.99920017
4200,0.99672556
4201,0.0001625579
4202,0.9867535
4203,0.0055555673
4204,4.405795e-05
4205,0.0011075721
4206,0.9971534
4207,0.00040078585
4208,0.00026243518
4209,0.992804
4210,0.0010401272
4211,0.0014492659
4212,0.0013017072
4213,0.99683374
4214,0.93689704
4215,0.9964784
4216,0.9931115
4217,0.0004318171
4218,0.9906784
4219,0.81333715
4220,0.9962373
4221,0.99868876
4222,0.9995389
4223,0.9980001
4224,0.99969316
4225,0.0024211786
4226,0.9906962
4227,0.00012189309
4228,0.00013912625
4229,0.996104
4230,0.0014962573
4231,0.996024
4232,0.9824719
4233,0.99680376
4234,0.00024615772
4235,0.00014731484
4236,0.9861631
4237,0.9908041
4238,0.000606377
4239,0.99825233
4240,0.0038131173
4241,0.0025966552
4242,0.9975561
4243,0.0007396783
4244,0.00012371126
4245,0.9983236
4246,0.00010141888
4247,0.9591798
4248,0.9997453
4249,0.0015531487
4250,0.57899964
4251,0.99696344
4252,0.9627617
4253,0.99658126
4254,0.0018425576
4255,9.012676e-05
4256,0.018187355
4257,0.98772687
4258,0.99771035
4259,0.63654715
4260,0.9931399
4261,0.00022472534
4262,0.99657094
4263,0.97097474
4264,0.022738192
4265,4.2344338e-05
4266,0.0004491724
4267,0.9915896
4268,0.9990804
4269,0.99960333
4270,0.98361903
4271,0.0012542785
4272,0.99778336
4273,0.999741
4274,0.9930823
4275,0.97442156
4276,0.09900676
4277,0.91105556
4278,0.00017605937
4279,0.998606
4280,0.99956673
4281,0.011882203
4282,0.9947196
4283,0.99689853
4284,0.0010211943
4285,0.0013374164
4286,0.0019548724
4287,0.017711155
4288,0.998874
4289,0.0057216296
4290,0.99943787
4291,0.00019993226
4292,0.0021443253
4293,0.9639959
4294,0.9962657
4295,0.002272536
4296,0.016989172
4297,0.0044356748
4298,0.9390398
4299,0.9978308
4300,0.0002615579
4301,0.0024887412
4302,0.99884677
4303,0.99066037
4304,3.649145e-05
4305,0.9977198
4306,0.9992532
4307,0.00058404537
4308,0.00021862569
4309,0.9965162
4310,0.118805304
4311,0.9988722
4312,0.99913543
4313,0.98185503
4314,0.0019458215
4315,0.001673118
4316,0.9874463
4317,0.9994848
4318,0.99684733
4319,0.00037930842
4320,0.9961201
4321,0.9990029
4322,0.9875994
4323,0.99812514
4324,0.00032090713
4325,0.99855727
4326,0.9972264
4327,1.546317e-05
4328,0.9967585
4329,0.5168817
4330,0.9996395
4331,0.000117444295
4332,0.00042394214
4333,0.99790645
4334,0.0045308056
4335,0.9994368
4336,0.99873847
4337,0.9958547
4338,6.5471504e-05
4339,0.0021987192
4340,0.0009741362
4341,0.9963643
4342,0.9971341
4343,0.9966518
4344,0.00015955385
4345,0.006189311
4346,0.003562189
4347,0.99895835
4348,0.99916244
4349,0.9987691
4350,0.9859875
4351,0.0014438247
4352,0.0026023162
4353,0.9993067
4354,0.025022915
4355,0.99911016
4356,0.99922323
4357,0.9902165
4358,0.9992349
4359,0.9989467
4360,0.00068114384
4361,0.00022018
4362,0.9753621
4363,0.8679097
4364,4.0537438e-05
4365,0.9996001
4366,0.9865021
4367,0.00026069523
4368,0.9989593
4369,0.99230886
4370,0.00038613408
4371,0.99909675
4372,0.0006163841
4373,0.9972907
4374,0.9943235
4375,0.00030167002
4376,0.8622447
4377,0.9993129
4378,0.9962441
4379,0.94032687
4380,0.99274784
4381,0.0048281406
4382,0.99751943
4383,0.0005280992
4384,0.9994205
4385,0.01832853
4386,0.96779084
4387,0.002628538
4388,0.9634321
4389,0.00026749275
4390,0.99737394
4391,0.00095827994
4392,0.00071604573
4393,0.0030628664
4394,0.9967514
4395,0.9849604
4396,0.00012503157
4397,0.9988644
4398,0.26081383
4399,0.998517
4400,0.00035905122
4401,0.99577916
4402,0.9987935
4403,0.0018996277
4404,0.9990676
4405,0.9967713
4406,0.9945563
4407,0.0058414834
4408,0.0025556742
4409,0.9972402
4410,0.030823104
4411,0.9977894
4412,0.9828021
4413,0.00019530022
4414,0.019214708
4415,8.536083e-05
4416,0.00357505
4417,0.98271185
4418,0.99955136
4419,0.00016238485
4420,0.9966583
4421,0.99738735
4422,0.00034226652
4423,0.0003834718
4424,0.97248083
4425,0.00038729995
4426,0.99156207
4427,0.9993088
4428,0.9694546
4429,0.057153128
4430,0.00062325585
4431,0.0380976
4432,0.99915814
4433,0.99944407
4434,0.99613047
4435,0.99834466
4436,0.00015215398
4437,0.9763208
4438,0.01211097
4439,0.00016319932
4440,0.0017188797
4441,0.9989328
4442,0.063881874
4443,0.0012021844
4444,0.99279636
4445,0.03711103
4446,0.9975051
4447,0.99437225
4448,0.7891888
4449,0.9970497
4450,0.9847171
4451,0.00047448848
4452,0.9988127
4453,0.9984616
4454,0.99926287
4455,0.00064056815
4456,0.9996395
4457,0.0001516547
4458,0.00025649703
4459,0.98010343
4460,0.00022756135
4461,0.00014197665
4462,0.99866545
4463,0.32471812
4464,0.8716466
4465,0.00046704925
4466,0.99928755
4467,0.00051809085
4468,0.00017043199
4469,0.9990907
4470,0.99876237
4471,0.99648404
4472,0.99698204
4473,0.99367887
4474,0.0099203605
4475,0.0003968876
4476,0.0002932965
4477,0.96877164
4478,0.9967219
4479,0.99689543
4480,0.9917746
4481,0.00025290332
4482,0.9973572
4483,0.9980323
4484,0.99428564
4485,7.5115575e-05
4486,0.0003453987
4487,0.0516901
4488,3.1517866e-05
4489,0.00012285006
4490,0.00014278092
4491,0.9988224
4492,0.9967212
4493,0.9973308
4494,0.00028267852
4495,0.99792576
4496,0.99924845
4497,0.9982078
4498,0.00021802574
4499,7.2202754e-05
4500,0.99870694
4501,0.9992551
4502,0.9939306
4503,0.99519277
4504,0.0008869374
4505,0.0045270864
4506,0.7761851
4507,0.9924965
4508,0.9992644
4509,0.9984584
4510,4.0097864e-05
4511,0.083800316
4512,0.00034853732
4513,0.9956573
4514,0.998428
4515,0.99958926
4516,0.98333895
4517,0.0024448726
4518,0.76746666
4519,0.99552286
4520,0.9992643
4521,0.9992723
4522,0.99917394
4523,0.9979972
4524,0.9966354
4525,0.97991127
4526,0.99677557
4527,0.002424957
4528,0.7451367
4529,0.000856373
4530,0.99922407
4531,0.9974807
4532,0.9988651
4533,0.9909609
4534,8.279783e-05
4535,0.9989477
4536,0.99910575
4537,0.9977843
4538,0.00020065758
4539,0.99839836
4540,0.0073518027
4541,0.00014244368
4542,0.99416983
4543,0.99154156
4544,0.0010187372
4545,0.98940897
4546,4.3521104e-05
4547,0.9903099
4548,7.016977e-05
4549,0.9994659
4550,0.9986395
4551,0.006618919
4552,0.8655207
4553,0.9894979
4554,0.9989177
4555,0.9982748
4556,9.792865e-05
4557,0.9982346
4558,0.988383
4559,0.9991061
4560,0.04528081
4561,0.00022704055
4562,0.008778047
4563,0.0023449722
4564,0.9941115
4565,0.00082629465
4566,0.9991911
4567,0.0016596145
4568,0.9969451
4569,0.9978752
4570,0.98120624
4571,0.9976871
4572,0.99777526
4573,0.040376123
4574,0.99783534
4575,0.99825805
4576,0.9863556
4577,0.99657816
4578,0.5333334
4579,0.011313392
4580,0.99953175
4581,0.0023792405
4582,0.6777369
4583,0.9973883
4584,0.0003759506
4585,0.9994592
4586,0.9989675
4587,0.9983889
4588,0.99886835
4589,0.9989549
4590,0.00075505226
4591,0.97702354
4592,0.99796104
4593,0.001509111
4594,0.95877266
4595,5.274399e-05
4596,0.00033293452
4597,0.99070704
4598,0.0081796395
4599,0.006719131
4600,0.99852824
4601,0.0005482618
4602,0.99204695
4603,0.00064617035
4604,0.9912588
4605,0.0007506444
4606,0.99962854
4607,0.99921596
4608,0.9965593
4609,0.9970361
4610,0.99870133
4611,0.8704379
4612,0.00012214897
4613,0.011403756
4614,0.9816691
4615,0.9965856
4616,0.96729213
4617,0.9041282
4618,0.99922514
4619,0.9933688
4620,0.9928398
4621,0.96856153
4622,0.99925965
4623,0.0004030938
4624,0.9986015
4625,0.98951906
4626,0.00036658483
4627,0.027218176
4628,0.0010527772
4629,0.00016553419
4630,0.00044901425
4631,0.99207497
4632,0.00032967087
4633,0.99963117
4634,0.99733585
4635,0.99764204
4636,0.00041242287
4637,6.76014e-05
4638,0.00060566084
4639,0.9990596
4640,0.9982497
4641,6.259417e-05
4642,0.002309494
4643,0.9993773
4644,0.5442855
4645,0.99898285
4646,0.9994935
4647,5.3146287e-05
4648,0.9822856
4649,0.17353033
4650,0.00025455048
4651,0.9858737
4652,0.9752686
4653,0.98052615
4654,0.00058122573
4655,0.9990521
4656,0.9983779
4657,0.9978138
4658,0.99895966
4659,0.9934163
4660,0.00011436401
4661,0.9987999
4662,0.00019986344
4663,0.9972042
4664,0.9898267
4665,0.003878332
4666,0.99807066
4667,0.9981071
4668,8.222221e-05
4669,0.02707194
4670,0.9738384
4671,0.99857616
4672,0.0093042
4673,0.98007774
4674,0.0029113751
4675,0.9956173
4676,0.99694663
4677,0.9924232
4678,0.00058562146
4679,0.007059385
4680,0.0040961653
4681,0.0038764714
4682,0.0003110411
4683,0.9995777
4684,0.99677354
4685,0.17613883
4686,0.996711
4687,0.9986563
4688,0.0064047133
4689,0.9995914
4690,0.023436997
4691,0.9951132
4692,3.9312847e-05
4693,0.0013432935
4694,0.00010132348
4695,0.9303404
4696,0.00011553091
4697,0.99540085
4698,0.00023603294
4699,0.9996593
4700,0.990339
4701,0.00013025309
4702,0.9974383
4703,0.99771935
4704,0.9991155
4705,0.0004991521
4706,0.99379694
4707,0.0011336522
4708,0.0007630487
4709,0.0019656378
4710,0.024249151
4711,0.0010790095
4712,0.0003615113
4713,0.016775979
4714,0.9966246
4715,8.922001e-05
4716,0.9950353
4717,0.98308486
4718,0.99804735
4719,0.99895597
4720,0.0003034391
4721,0.9893462
4722,0.0004211991
4723,0.9737594
4724,0.0002630366
4725,0.00016831988
4726,0.99174374
4727,0.00020280259
4728,0.990114
4729,0.108203426
4730,0.9985253
4731,0.99927884
4732,0.9965167
4733,1.6835942e-05
4734,0.00016783028
4735,0.0007173202
4736,0.9677463
4737,0.99439585
4738,9.267917e-06
4739,0.99142504
4740,0.9595658
4741,0.99873465
4742,0.053642917
4743,5.6018634e-05
4744,0.0003845468
4745,0.9990559
4746,0.9899552
4747,0.0036116745
4748,0.0006964815
4749,9.984393e-05
4750,0.9992285
