ID,pred
10008,0.52
10009,0.64
10010,0.48
10011,0.31
10012,0.36
10013,0.44
10014,0.52
10015,0.45
10016,0.51
10017,0.43
10018,0.49
10019,0.7
10020,0.5
10021,0.43
10022,0.35
10023,0.35
10024,0.45
10025,0.51
10026,0.4
10027,0.4
10028,0.39
10029,0.5
10030,0.44
10031,0.19
10032,0.3
10033,0.4
10034,0.44
10035,0.44
10036,0.85
10037,0.45
10038,0.56
10039,0.53
10040,0.36
10041,0.36
10042,0.33
10043,0.33
10044,0.57
10045,0.67
10046,0.34
10047,0.49
10048,0.51
10049,0.46
10050,0.62
10051,0.34
10052,0.5
10053,0.28
10054,0.56
10055,0.39
10056,0.63
10057,0.55
10058,0.19
10059,0.33
10060,0.55
10061,0.44
10062,0.46
10063,0.48
10064,0.64
10065,0.28
10066,0.4
10067,0.47
10068,0.42
10069,0.6
10070,0.44
10071,0.31
10072,0.39
10073,0.35
10074,0.46
10075,0.35
10076,0.37
10077,0.55
10078,0.19
10079,0.39
10080,0.61
10081,0.39
10082,0.47
10083,0.55
10084,0.35
10085,0.55
10086,0.56
10087,0.32
10088,0.31
10089,0.48
10090,0.41
10091,0.38
10092,0.44
10093,0.32
10094,0.38
10095,0.61
10096,0.35
10097,0.25
10098,0.42
10099,0.38
10100,0.44
10101,0.27
10102,0.21
10103,0.38
10104,0.4
10105,0.48
10106,0.48
10107,0.28
10108,0.46
10109,0.46
10110,0.64
10111,0.49
10112,0.45
10113,0.6
10114,0.48
10115,0.39
10116,0.6
10117,0.22
10118,0.42
10119,0.26
10120,0.47
10121,0.45
10122,0.34
10123,0.49
10124,0.53
10125,0.47
10126,0.36
10127,0.43
10128,0.44
10129,0.45
10130,0.52
10131,0.59
10132,0.57
10133,0.49
10134,0.4
10135,0.5
10136,0.59
10137,0.35
10138,0.5
10139,0.45
10140,0.5
10141,0.55
10142,0.5
10143,0.49
10144,0.43
10145,0.45
10146,0.61
10147,0.39
10148,0.47
10149,0.52
10150,0.46
10151,0.66
10152,0.6
10153,0.5
10154,0.73
10155,0.51
10156,0.54
10157,0.48
10158,0.54
10159,0.39
10160,0.48
10161,0.43
10162,0.53
10163,0.39
10164,0.39
10165,0.55
10166,0.5
10167,0.43
10168,0.41
10169,0.36
10170,0.51
10171,0.41
10172,0.52
10173,0.51
10174,0.22
10175,0.26
10176,0.47
10177,0.57
10178,0.35
10179,0.74
10180,0.45
10181,0.61
10182,0.53
10183,0.43
10184,0.59
10185,0.37
10186,0.65
10187,0.55
10188,0.77
10189,0.66
10190,0.59
10191,0.46
10192,0.41
10193,0.7
10194,0.59
10195,0.55
10196,0.54
10197,0.5
10198,0.62
10199,0.52
10200,0.55
10201,0.55
10202,0.44
10203,0.57
10204,0.48
10205,0.55
10206,0.57
10207,0.76
10208,0.8
10209,0.76
10210,0.66
10211,0.6
10212,0.35
10213,0.55
10214,0.58
10215,0.47
10216,0.7
10217,0.53
10218,0.5
10219,0.54
10220,0.58
10221,0.59
10222,0.75
10223,0.53
10224,0.55
10225,0.63
10226,0.63
10227,0.66
10228,0.41
10229,0.57
10230,0.42
10231,0.4
10232,0.45
10233,0.53
10234,0.34
10235,0.45
10236,0.36
10237,0.68
10238,0.3
10239,0.48
10240,0.45
10241,0.43
10242,0.56
10243,0.52
10244,0.47
10245,0.52
10246,0.5
10247,0.52
10248,0.53
10249,0.42
10250,0.31
10251,0.42
10252,0.52
10253,0.41
10254,0.45
10255,0.41
10256,0.48
10257,0.44
10258,0.43
10259,0.41
10260,0.53
10261,0.47
10262,0.51
10263,0.49
10264,0.45
10265,0.31
10266,0.32
10267,0.54
10268,0.55
10269,0.36
10270,0.49
10271,0.34
10272,0.53
10273,0.5
10274,0.28
10275,0.48
10276,0.36
10277,0.62
10278,0.56
10279,0.66
10280,0.34
10281,0.55
10282,0.52
10283,0.47
10284,0.31
10285,0.28
10286,0.42
10287,0.38
10288,0.53
10289,0.56
10290,0.31
10291,0.7
10292,0.36
10293,0.39
10294,0.44
10295,0.48
10296,0.53
10297,0.44
10298,0.33
10299,0.49
10300,0.35
10301,0.41
10302,0.32
10303,0.4
10304,0.39
10305,0.44
10306,0.46
10307,0.28
10308,0.22
10309,0.48
10310,0.51
10311,0.48
10312,0.19
10313,0.62
10314,0.42
10315,0.36
10316,0.38
10317,0.33
10318,0.41
10319,0.63
10320,0.72
10321,0.49
10322,0.45
10323,0.54
10324,0.46
10325,0.37
10326,0.51
10327,0.41
10328,0.18
10329,0.39
10330,0.39
10331,0.44
10332,0.63
10333,0.22
10334,0.37
10335,0.47
10336,0.56
10337,0.54
10338,0.65
10339,0.7
10340,0.23
10341,0.48
10342,0.35
10343,0.55
10344,0.48
10345,0.45
10346,0.63
10347,0.44
10348,0.71
10349,0.37
10350,0.37
10351,0.47
10352,0.53
10353,0.45
10354,0.44
10355,0.46
10356,0.4
10357,0.65
10358,0.45
10359,0.29
10360,0.23
10361,0.41
10362,0.4
10363,0.54
10364,0.36
10365,0.38
10366,0.59
10367,0.3
10368,0.53
10369,0.45
10370,0.4
10371,0.49
10372,0.31
10373,0.51
10374,0.3
10375,0.27
10376,0.43
10377,0.42
10378,0.5
10379,0.44
10380,0.39
10381,0.46
10382,0.39
10383,0.36
10384,0.44
10385,0.47
10386,0.51
10387,0.45
10388,0.41
10389,0.63
10390,0.27
10391,0.41
10392,0.41
10393,0.46
10394,0.45
10395,0.58
10396,0.39
10397,0.52
10398,0.63
10399,0.55
10400,0.52
10401,0.45
10402,0.44
10403,0.48
10404,0.51
10405,0.67
10406,0.47
10407,0.65
10408,0.66
10409,0.46
10410,0.52
10411,0.61
10412,0.56
10413,0.48
10414,0.6
10415,0.54
10416,0.57
10417,0.48
10418,0.72
10419,0.67
10420,0.45
10421,0.37
10422,0.46
10423,0.58
10424,0.47
10425,0.44
10426,0.57
10427,0.46
10428,0.54
10429,0.55
10430,0.59
10431,0.39
10432,0.36
10433,0.43
10434,0.21
10435,0.41
10436,0.45
10437,0.52
10438,0.23
10439,0.34
10440,0.56
10441,0.58
10442,0.6
10443,0.48
10444,0.57
10445,0.43
10446,0.64
10447,0.55
10448,0.44
10449,0.49
10450,0.63
10451,0.48
10452,0.49
10453,0.66
10454,0.6
10455,0.49
10456,0.68
10457,0.75
10458,0.56
10459,0.68
10460,0.72
10461,0.67
10462,0.59
10463,0.5
10464,0.58
10465,0.72
10466,0.67
10467,0.61
10468,0.44
10469,0.53
10470,0.8
10471,0.78
10472,0.58
10473,0.63
10474,0.66
10475,0.66
10476,0.59
10477,0.66
10478,0.66
10479,0.76
10480,0.63
10481,0.44
10482,0.5
10483,0.71
10484,0.68
10485,0.62
10486,0.57
10487,0.68
10488,0.66
10489,0.51
10490,0.41
10491,0.43
10492,0.42
10493,0.24
10494,0.47
10495,0.41
10496,0.52
10497,0.26
10498,0.29
10499,0.73
10500,0.47
10501,0.49
10502,0.53
10503,0.56
10504,0.34
10505,0.7
10506,0.39
10507,0.51
10508,0.48
10509,0.29
10510,0.33
10511,0.45
10512,0.28
10513,0.31
10514,0.36
10515,0.31
10516,0.42
10517,0.39
10518,0.5
10519,0.52
10520,0.5
10521,0.43
10522,0.42
10523,0.49
10524,0.52
10525,0.57
10526,0.33
10527,0.33
10528,0.55
10529,0.53
10530,0.11
10531,0.46
10532,0.49
10533,0.55
10534,0.48
10535,0.46
10536,0.53
10537,0.43
10538,0.51
10539,0.42
10540,0.47
10541,0.39
10542,0.33
10543,0.49
10544,0.45
10545,0.46
10546,0.42
10547,0.46
10548,0.57
10549,0.59
10550,0.52
10551,0.44
10552,0.28
10553,0.57
10554,0.61
10555,0.66
10556,0.43
10557,0.57
10558,0.45
10559,0.64
10560,0.36
10561,0.5
10562,0.26
10563,0.61
10564,0.47
10565,0.49
10566,0.36
10567,0.33
10568,0.55
10569,0.49
10570,0.33
10571,0.41
10572,0.43
10573,0.38
10574,0.33
10575,0.18
10576,0.23
10577,0.33
10578,0.37
10579,0.42
10580,0.4
10581,0.41
10582,0.68
10583,0.59
10584,0.38
10585,0.6
10586,0.49
10587,0.29
10588,0.5
10589,0.55
10590,0.38
10591,0.46
10592,0.47
10593,0.46
10594,0.33
10595,0.33
10596,0.43
10597,0.5
10598,0.37
10599,0.35
10600,0.5
10601,0.48
10602,0.6
10603,0.39
10604,0.39
10605,0.19
10606,0.52
10607,0.55
10608,0.61
10609,0.5
10610,0.46
10611,0.5
10612,0.55
10613,0.67
10614,0.53
10615,0.38
10616,0.4
10617,0.63
10618,0.32
10619,0.49
10620,0.59
10621,0.52
10622,0.38
10623,0.41
10624,0.77
10625,0.5
10626,0.42
10627,0.5
10628,0.41
10629,0.6
10630,0.41
10631,0.32
10632,0.42
10633,0.36
10634,0.44
10635,0.4
10636,0.33
10637,0.59
10638,0.58
10639,0.48
10640,0.42
10641,0.29
10642,0.32
10643,0.52
10644,0.42
10645,0.42
10646,0.67
10647,0.21
10648,0.3
10649,0.34
10650,0.46
10651,0.55
10652,0.41
10653,0.39
10654,0.45
10655,0.47
10656,0.42
10657,0.53
10658,0.64
10659,0.54
10660,0.61
10661,0.42
10662,0.51
10663,0.49
10664,0.53
10665,0.49
10666,0.48
10667,0.45
10668,0.37
10669,0.52
10670,0.72
10671,0.44
10672,0.65
10673,0.54
10674,0.51
10675,0.46
10676,0.33
10677,0.41
10678,0.43
10679,0.43
10680,0.35
10681,0.38
10682,0.39
10683,0.63
10684,0.4
10685,0.37
10686,0.52
10687,0.47
10688,0.51
10689,0.54
10690,0.41
10691,0.56
10692,0.54
10693,0.44
10694,0.58
10695,0.48
10696,0.43
10697,0.42
10698,0.47
10699,0.44
10700,0.61
10701,0.68
10702,0.68
10703,0.46
10704,0.47
10705,0.49
10706,0.59
10707,0.49
10708,0.76
10709,0.32
10710,0.64
10711,0.77
10712,0.64
10713,0.45
10714,0.58
10715,0.51
10716,0.56
10717,0.7
10718,0.71
10719,0.74
10720,0.67
10721,0.45
10722,0.6
10723,0.77
10724,0.72
10725,0.73
10726,0.74
10727,0.64
10728,0.64
10729,0.64
10730,0.51
10731,0.68
10732,0.58
10733,0.63
10734,0.74
10735,0.45
10736,0.59
10737,0.37
10738,0.71
10739,0.52
10740,0.58
10741,0.8
10742,0.63
10743,0.53
10744,0.59
10745,0.62
10746,0.83
10747,0.56
10748,0.54
10749,0.4
10750,0.82
10751,0.6
10752,0.61
10753,0.69
10754,0.68
10755,0.51
10756,0.5
10757,0.75
10758,0.53
10759,0.67
10760,0.34
10761,0.69
10762,0.47
10763,0.22
10764,0.65
10765,0.71
10766,0.53
10767,0.48
10768,0.79
10769,0.48
10770,0.64
10771,0.56
10772,0.7
10773,0.68
10774,0.64
10775,0.64
10776,0.74
10777,0.68
10778,0.48
10779,0.57
10780,0.48
10781,0.71
10782,0.67
10783,0.78
10784,0.45
10785,0.73
10786,0.67
10787,0.58
10788,0.97
10789,0.53
10790,0.9
10791,0.62
10792,0.53
10793,0.64
10794,0.6
10795,0.58
10796,0.54
10797,0.77
10798,0.62
10799,0.43
10800,0.63
10801,0.44
10802,0.57
10803,0.58
10804,0.51
10805,0.36
10806,0.3
10807,0.57
10808,0.52
10809,0.74
10810,0.66
10811,0.56
10812,0.4
10813,0.29
10814,0.65
10815,0.52
10816,0.52
10817,0.46
10818,0.5
10819,0.65
10820,0.43
10821,0.53
10822,0.47
10823,0.52
10824,0.43
10825,0.66
10826,0.48
10827,0.29
10828,0.37
10829,0.38
10830,0.54
10831,0.36
10832,0.36
10833,0.52
10834,0.45
10835,0.35
10836,0.32
10837,0.48
10838,0.31
10839,0.38
10840,0.45
10841,0.21
10842,0.49
10843,0.34
10844,0.48
10845,0.52
10846,0.39
10847,0.23
10848,0.47
10849,0.39
10850,0.51
10851,0.31
10852,0.47
10853,0.46
10854,0.61
10855,0.56
10856,0.27
10857,0.44
10858,0.48
10859,0.25
10860,0.57
10861,0.57
10862,0.26
10863,0.45
10864,0.42
10865,0.41
10866,0.39
10867,0.38
10868,0.36
10869,0.33
10870,0.71
10871,0.37
10872,0.41
10873,0.49
10874,0.3
10875,0.37
10876,0.65
10877,0.34
10878,0.38
10879,0.46
10880,0.34
10881,0.49
10882,0.42
10883,0.57
10884,0.46
10885,0.58
10886,0.56
10887,0.4
10888,0.43
10889,0.49
10890,0.34
10891,0.63
10892,0.32
10893,0.52
10894,0.27
10895,0.7
10896,0.39
10897,0.36
10898,0.4
10899,0.4
10900,0.45
10901,0.42
10902,0.41
10903,0.67
10904,0.68
10905,0.41
10906,0.42
10907,0.42
10908,0.65
10909,0.51
10910,0.49
10911,0.43
10912,0.49
10913,0.46
10914,0.23
10915,0.32
10916,0.32
10917,0.56
10918,0.59
10919,0.52
10920,0.63
10921,0.62
10922,0.42
10923,0.54
10924,0.63
10925,0.63
10926,0.47
10927,0.72
10928,0.75
10929,0.6
10930,0.62
10931,0.5
10932,0.34
10933,0.46
10934,0.68
10935,0.37
10936,0.58
10937,0.45
10938,0.54
10939,0.7
10940,0.58
10941,0.76
10942,0.72
10943,0.61
10944,0.4
10945,0.39
10946,0.61
10947,0.29
10948,0.58
10949,0.57
10950,0.84
10951,0.54
10952,0.62
10953,0.48
10954,0.57
10955,0.32
10956,0.29
10957,0.66
10958,0.45
10959,0.55
10960,0.32
10961,0.75
10962,0.52
10963,0.55
10964,0.54
10965,0.59
10966,0.65
10967,0.55
10968,0.47
10969,0.68
10970,0.46
10971,0.6
10972,0.42
10973,0.43
10974,0.51
10975,0.52
10976,0.55
10977,0.68
10978,0.57
10979,0.72
10980,0.61
10981,0.64
10982,0.52
10983,0.55
10984,0.63
10985,0.37
10986,0.47
10987,0.4
10988,0.62
10989,0.82
10990,0.57
10991,0.46
10992,0.48
10993,0.56
10994,0.75
10995,0.64
10996,0.55
10997,0.64
10998,0.75
10999,0.79
