ID,pred
10008,0.49
10009,0.61
10010,0.37
10011,0.26
10012,0.3
10013,0.52
10014,0.35
10015,0.47
10016,0.48
10017,0.45
10018,0.54
10019,0.74
10020,0.42
10021,0.39
10022,0.56
10023,0.47
10024,0.49
10025,0.58
10026,0.38
10027,0.57
10028,0.48
10029,0.56
10030,0.41
10031,0.19
10032,0.36
10033,0.43
10034,0.52
10035,0.54
10036,0.77
10037,0.57
10038,0.54
10039,0.51
10040,0.55
10041,0.34
10042,0.28
10043,0.28
10044,0.53
10045,0.47
10046,0.31
10047,0.62
10048,0.52
10049,0.34
10050,0.59
10051,0.38
10052,0.42
10053,0.28
10054,0.51
10055,0.4
10056,0.56
10057,0.35
10058,0.16
10059,0.27
10060,0.43
10061,0.52
10062,0.41
10063,0.56
10064,0.65
10065,0.37
10066,0.6
10067,0.46
10068,0.45
10069,0.61
10070,0.25
10071,0.46
10072,0.49
10073,0.35
10074,0.4
10075,0.5
10076,0.6
10077,0.62
10078,0.38
10079,0.49
10080,0.61
10081,0.54
10082,0.37
10083,0.49
10084,0.23
10085,0.57
10086,0.42
10087,0.35
10088,0.45
10089,0.59
10090,0.43
10091,0.36
10092,0.43
10093,0.42
10094,0.45
10095,0.66
10096,0.47
10097,0.3
10098,0.36
10099,0.36
10100,0.6
10101,0.38
10102,0.38
10103,0.32
10104,0.39
10105,0.48
10106,0.6
10107,0.32
10108,0.44
10109,0.52
10110,0.58
10111,0.52
10112,0.41
10113,0.44
10114,0.44
10115,0.27
10116,0.38
10117,0.23
10118,0.33
10119,0.24
10120,0.42
10121,0.39
10122,0.38
10123,0.31
10124,0.54
10125,0.43
10126,0.29
10127,0.49
10128,0.35
10129,0.42
10130,0.71
10131,0.47
10132,0.44
10133,0.58
10134,0.27
10135,0.45
10136,0.61
10137,0.39
10138,0.35
10139,0.61
10140,0.39
10141,0.59
10142,0.44
10143,0.59
10144,0.52
10145,0.39
10146,0.49
10147,0.4
10148,0.46
10149,0.58
10150,0.54
10151,0.63
10152,0.61
10153,0.49
10154,0.69
10155,0.52
10156,0.62
10157,0.45
10158,0.51
10159,0.51
10160,0.48
10161,0.52
10162,0.45
10163,0.34
10164,0.37
10165,0.39
10166,0.55
10167,0.38
10168,0.47
10169,0.41
10170,0.59
10171,0.48
10172,0.47
10173,0.57
10174,0.3
10175,0.35
10176,0.23
10177,0.52
10178,0.36
10179,0.77
10180,0.56
10181,0.65
10182,0.49
10183,0.43
10184,0.74
10185,0.39
10186,0.37
10187,0.55
10188,0.68
10189,0.78
10190,0.64
10191,0.26
10192,0.39
10193,0.74
10194,0.56
10195,0.48
10196,0.55
10197,0.34
10198,0.58
10199,0.6
10200,0.67
10201,0.68
10202,0.37
10203,0.42
10204,0.54
10205,0.55
10206,0.66
10207,0.67
10208,0.68
10209,0.74
10210,0.68
10211,0.72
10212,0.23
10213,0.55
10214,0.66
10215,0.55
10216,0.58
10217,0.56
10218,0.61
10219,0.45
10220,0.56
10221,0.43
10222,0.65
10223,0.68
10224,0.69
10225,0.68
10226,0.48
10227,0.52
10228,0.31
10229,0.58
10230,0.45
10231,0.56
10232,0.51
10233,0.46
10234,0.46
10235,0.41
10236,0.31
10237,0.42
10238,0.17
10239,0.57
10240,0.31
10241,0.43
10242,0.61
10243,0.45
10244,0.32
10245,0.56
10246,0.47
10247,0.5
10248,0.39
10249,0.42
10250,0.23
10251,0.32
10252,0.46
10253,0.44
10254,0.43
10255,0.36
10256,0.38
10257,0.32
10258,0.47
10259,0.54
10260,0.47
10261,0.53
10262,0.32
10263,0.53
10264,0.41
10265,0.3
10266,0.44
10267,0.58
10268,0.28
10269,0.46
10270,0.46
10271,0.4
10272,0.54
10273,0.52
10274,0.39
10275,0.51
10276,0.35
10277,0.52
10278,0.51
10279,0.62
10280,0.29
10281,0.6
10282,0.51
10283,0.55
10284,0.5
10285,0.23
10286,0.65
10287,0.37
10288,0.57
10289,0.47
10290,0.43
10291,0.66
10292,0.29
10293,0.5
10294,0.55
10295,0.43
10296,0.48
10297,0.47
10298,0.27
10299,0.55
10300,0.47
10301,0.27
10302,0.41
10303,0.32
10304,0.4
10305,0.33
10306,0.53
10307,0.13
10308,0.29
10309,0.53
10310,0.41
10311,0.54
10312,0.19
10313,0.38
10314,0.42
10315,0.31
10316,0.46
10317,0.4
10318,0.47
10319,0.53
10320,0.36
10321,0.52
10322,0.35
10323,0.47
10324,0.57
10325,0.39
10326,0.54
10327,0.4
10328,0.27
10329,0.35
10330,0.29
10331,0.54
10332,0.51
10333,0.53
10334,0.28
10335,0.6
10336,0.32
10337,0.53
10338,0.4
10339,0.63
10340,0.41
10341,0.43
10342,0.29
10343,0.35
10344,0.51
10345,0.5
10346,0.63
10347,0.61
10348,0.48
10349,0.44
10350,0.41
10351,0.61
10352,0.47
10353,0.43
10354,0.44
10355,0.36
10356,0.43
10357,0.71
10358,0.43
10359,0.38
10360,0.38
10361,0.62
10362,0.48
10363,0.41
10364,0.32
10365,0.45
10366,0.43
10367,0.41
10368,0.52
10369,0.4
10370,0.47
10371,0.43
10372,0.3
10373,0.57
10374,0.3
10375,0.26
10376,0.57
10377,0.48
10378,0.48
10379,0.43
10380,0.28
10381,0.44
10382,0.47
10383,0.37
10384,0.47
10385,0.59
10386,0.52
10387,0.4
10388,0.28
10389,0.65
10390,0.29
10391,0.46
10392,0.36
10393,0.46
10394,0.47
10395,0.42
10396,0.34
10397,0.38
10398,0.66
10399,0.45
10400,0.35
10401,0.55
10402,0.39
10403,0.36
10404,0.48
10405,0.69
10406,0.37
10407,0.59
10408,0.45
10409,0.52
10410,0.59
10411,0.43
10412,0.27
10413,0.4
10414,0.5
10415,0.46
10416,0.43
10417,0.43
10418,0.7
10419,0.58
10420,0.46
10421,0.47
10422,0.46
10423,0.64
10424,0.38
10425,0.6
10426,0.51
10427,0.41
10428,0.43
10429,0.59
10430,0.52
10431,0.38
10432,0.43
10433,0.61
10434,0.19
10435,0.48
10436,0.31
10437,0.46
10438,0.26
10439,0.23
10440,0.55
10441,0.52
10442,0.5
10443,0.49
10444,0.52
10445,0.42
10446,0.47
10447,0.41
10448,0.65
10449,0.44
10450,0.68
10451,0.45
10452,0.63
10453,0.74
10454,0.5
10455,0.37
10456,0.54
10457,0.66
10458,0.48
10459,0.58
10460,0.7
10461,0.64
10462,0.51
10463,0.44
10464,0.62
10465,0.83
10466,0.46
10467,0.45
10468,0.53
10469,0.56
10470,0.78
10471,0.68
10472,0.61
10473,0.57
10474,0.73
10475,0.68
10476,0.6
10477,0.44
10478,0.58
10479,0.63
10480,0.49
10481,0.52
10482,0.49
10483,0.61
10484,0.71
10485,0.8
10486,0.44
10487,0.56
10488,0.69
10489,0.54
10490,0.47
10491,0.57
10492,0.32
10493,0.15
10494,0.49
10495,0.24
10496,0.37
10497,0.41
10498,0.38
10499,0.69
10500,0.82
10501,0.47
10502,0.38
10503,0.59
10504,0.49
10505,0.6
10506,0.51
10507,0.36
10508,0.4
10509,0.39
10510,0.3
10511,0.52
10512,0.29
10513,0.39
10514,0.43
10515,0.36
10516,0.53
10517,0.48
10518,0.66
10519,0.45
10520,0.4
10521,0.57
10522,0.51
10523,0.49
10524,0.38
10525,0.48
10526,0.29
10527,0.41
10528,0.52
10529,0.5
10530,0.15
10531,0.45
10532,0.47
10533,0.41
10534,0.48
10535,0.49
10536,0.58
10537,0.3
10538,0.37
10539,0.53
10540,0.43
10541,0.34
10542,0.35
10543,0.41
10544,0.35
10545,0.51
10546,0.51
10547,0.6
10548,0.54
10549,0.55
10550,0.53
10551,0.48
10552,0.51
10553,0.52
10554,0.68
10555,0.55
10556,0.58
10557,0.4
10558,0.55
10559,0.69
10560,0.37
10561,0.55
10562,0.22
10563,0.48
10564,0.39
10565,0.61
10566,0.4
10567,0.26
10568,0.55
10569,0.48
10570,0.32
10571,0.5
10572,0.21
10573,0.25
10574,0.22
10575,0.33
10576,0.24
10577,0.29
10578,0.31
10579,0.42
10580,0.38
10581,0.57
10582,0.59
10583,0.73
10584,0.42
10585,0.5
10586,0.54
10587,0.42
10588,0.31
10589,0.36
10590,0.28
10591,0.59
10592,0.46
10593,0.4
10594,0.38
10595,0.32
10596,0.57
10597,0.53
10598,0.41
10599,0.37
10600,0.44
10601,0.46
10602,0.5
10603,0.43
10604,0.36
10605,0.33
10606,0.43
10607,0.47
10608,0.46
10609,0.46
10610,0.74
10611,0.51
10612,0.51
10613,0.74
10614,0.42
10615,0.34
10616,0.41
10617,0.57
10618,0.53
10619,0.42
10620,0.45
10621,0.64
10622,0.52
10623,0.34
10624,0.72
10625,0.57
10626,0.39
10627,0.45
10628,0.68
10629,0.45
10630,0.46
10631,0.19
10632,0.3
10633,0.35
10634,0.34
10635,0.49
10636,0.43
10637,0.55
10638,0.56
10639,0.45
10640,0.41
10641,0.3
10642,0.55
10643,0.52
10644,0.45
10645,0.54
10646,0.4
10647,0.37
10648,0.42
10649,0.43
10650,0.54
10651,0.43
10652,0.42
10653,0.49
10654,0.43
10655,0.53
10656,0.54
10657,0.64
10658,0.57
10659,0.52
10660,0.41
10661,0.33
10662,0.39
10663,0.5
10664,0.51
10665,0.33
10666,0.39
10667,0.54
10668,0.34
10669,0.53
10670,0.51
10671,0.46
10672,0.67
10673,0.58
10674,0.54
10675,0.25
10676,0.45
10677,0.35
10678,0.49
10679,0.4
10680,0.28
10681,0.54
10682,0.41
10683,0.65
10684,0.39
10685,0.41
10686,0.52
10687,0.62
10688,0.52
10689,0.51
10690,0.54
10691,0.49
10692,0.4
10693,0.59
10694,0.53
10695,0.58
10696,0.42
10697,0.4
10698,0.42
10699,0.57
10700,0.47
10701,0.73
10702,0.62
10703,0.43
10704,0.58
10705,0.46
10706,0.44
10707,0.43
10708,0.66
10709,0.35
10710,0.39
10711,0.64
10712,0.42
10713,0.29
10714,0.64
10715,0.32
10716,0.55
10717,0.65
10718,0.67
10719,0.66
10720,0.72
10721,0.58
10722,0.62
10723,0.82
10724,0.74
10725,0.66
10726,0.67
10727,0.56
10728,0.57
10729,0.47
10730,0.67
10731,0.73
10732,0.47
10733,0.6
10734,0.77
10735,0.49
10736,0.5
10737,0.45
10738,0.64
10739,0.54
10740,0.67
10741,0.72
10742,0.66
10743,0.58
10744,0.52
10745,0.62
10746,0.66
10747,0.68
10748,0.58
10749,0.31
10750,0.71
10751,0.55
10752,0.52
10753,0.64
10754,0.58
10755,0.28
10756,0.49
10757,0.66
10758,0.63
10759,0.66
10760,0.38
10761,0.43
10762,0.56
10763,0.37
10764,0.61
10765,0.65
10766,0.51
10767,0.44
10768,0.84
10769,0.51
10770,0.47
10771,0.56
10772,0.42
10773,0.56
10774,0.67
10775,0.58
10776,0.65
10777,0.64
10778,0.59
10779,0.25
10780,0.4
10781,0.77
10782,0.72
10783,0.77
10784,0.41
10785,0.77
10786,0.67
10787,0.59
10788,0.91
10789,0.49
10790,0.86
10791,0.52
10792,0.63
10793,0.63
10794,0.41
10795,0.37
10796,0.54
10797,0.7
10798,0.5
10799,0.4
10800,0.6
10801,0.36
10802,0.46
10803,0.68
10804,0.51
10805,0.49
10806,0.25
10807,0.56
10808,0.44
10809,0.64
10810,0.57
10811,0.45
10812,0.28
10813,0.37
10814,0.52
10815,0.42
10816,0.55
10817,0.42
10818,0.32
10819,0.6
10820,0.37
10821,0.43
10822,0.43
10823,0.5
10824,0.36
10825,0.58
10826,0.58
10827,0.46
10828,0.38
10829,0.53
10830,0.54
10831,0.24
10832,0.41
10833,0.45
10834,0.53
10835,0.41
10836,0.51
10837,0.6
10838,0.34
10839,0.38
10840,0.46
10841,0.13
10842,0.43
10843,0.26
10844,0.35
10845,0.51
10846,0.41
10847,0.26
10848,0.36
10849,0.3
10850,0.46
10851,0.4
10852,0.4
10853,0.43
10854,0.41
10855,0.45
10856,0.23
10857,0.48
10858,0.54
10859,0.17
10860,0.44
10861,0.63
10862,0.35
10863,0.58
10864,0.39
10865,0.61
10866,0.42
10867,0.42
10868,0.45
10869,0.39
10870,0.46
10871,0.31
10872,0.48
10873,0.38
10874,0.33
10875,0.29
10876,0.55
10877,0.31
10878,0.37
10879,0.41
10880,0.35
10881,0.46
10882,0.44
10883,0.61
10884,0.44
10885,0.6
10886,0.59
10887,0.35
10888,0.38
10889,0.46
10890,0.39
10891,0.7
10892,0.51
10893,0.47
10894,0.32
10895,0.72
10896,0.49
10897,0.41
10898,0.53
10899,0.47
10900,0.55
10901,0.59
10902,0.42
10903,0.69
10904,0.44
10905,0.41
10906,0.59
10907,0.55
10908,0.54
10909,0.54
10910,0.51
10911,0.55
10912,0.45
10913,0.51
10914,0.14
10915,0.57
10916,0.27
10917,0.5
10918,0.5
10919,0.66
10920,0.71
10921,0.59
10922,0.39
10923,0.53
10924,0.62
10925,0.69
10926,0.36
10927,0.65
10928,0.61
10929,0.66
10930,0.69
10931,0.6
10932,0.38
10933,0.5
10934,0.59
10935,0.28
10936,0.64
10937,0.48
10938,0.59
10939,0.65
10940,0.45
10941,0.71
10942,0.72
10943,0.64
10944,0.38
10945,0.5
10946,0.58
10947,0.44
10948,0.65
10949,0.41
10950,0.89
10951,0.58
10952,0.54
10953,0.53
10954,0.56
10955,0.25
10956,0.32
10957,0.73
10958,0.42
10959,0.54
10960,0.27
10961,0.79
10962,0.58
10963,0.59
10964,0.58
10965,0.43
10966,0.46
10967,0.49
10968,0.4
10969,0.62
10970,0.4
10971,0.48
10972,0.37
10973,0.49
10974,0.51
10975,0.6
10976,0.43
10977,0.7
10978,0.68
10979,0.76
10980,0.63
10981,0.67
10982,0.48
10983,0.48
10984,0.61
10985,0.47
10986,0.4
10987,0.6
10988,0.59
10989,0.66
10990,0.54
10991,0.65
10992,0.58
10993,0.56
10994,0.57
10995,0.65
10996,0.54
10997,0.63
10998,0.63
10999,0.72
